baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000029438.9	217.442962953667	0.77496040113468	0.165606070019793	4.67954104002382	2.87517805346017e-06	1.49893907956902e-05
ENSMUSG00000048537.16	2227.93750230742	-0.550315559850068	0.117609496182902	-4.67917623755685	2.8802978844449e-06	1.50121902178378e-05
ENSMUSG00000070331.14	15.5740888752955	3.44542069446879	0.736466222637529	4.67831461724016	2.89242507265043e-06	1.50714908942355e-05
ENSMUSG00000058809.8	544.832288772789	0.805600017440238	0.17220271082915	4.67820752391935	2.89393581511066e-06	1.5075456313535e-05
ENSMUSG00000114865.2	7.2329425251855	6.29548894881306	1.34579547496602	4.67789427585347	2.89835908545823e-06	1.50945880576001e-05
ENSMUSG00000060600.15	489.083991424609	0.552292163004871	0.118085842881584	4.67703959702186	2.91046073602655e-06	1.51536883687265e-05
ENSMUSG00000056592.14	82.2677762035484	1.18244636401455	0.252853027025587	4.67641767205299	2.91929721383059e-06	1.51957619403846e-05
ENSMUSG00000038591.3	20.498443169767	-2.29994341982851	0.491868573346929	-4.67593081659701	2.92623254374375e-06	1.52279202871634e-05
ENSMUSG00000086290.9	485.477137106903	-0.595005950566192	0.127295030832288	-4.6742276322641	2.95061925796256e-06	1.53508543438839e-05
ENSMUSG00000046834.7	13.1217663270302	5.2656880981451	1.12669098747129	4.67358677463397	2.95984564316582e-06	1.53948722692132e-05
ENSMUSG00000022808.5	1762.6727373069	-0.399861003970161	0.0855672917398018	-4.67305901402235	2.96746455476458e-06	1.54305087321454e-05
ENSMUSG00000071637.5	445.015225950556	-0.902792693385219	0.193199245155587	-4.67285828502167	2.97036727536201e-06	1.54416094035624e-05
ENSMUSG00000025332.14	3098.30448284596	0.378148248699668	0.0809463953151973	4.67158849047194	2.98879285741038e-06	1.55333798854505e-05
ENSMUSG00000081683.5	13.956806504239	3.26203445959478	0.69872460673085	4.66855529084196	3.03325150531042e-06	1.57603672529152e-05
ENSMUSG00000034573.14	1027.61678653267	0.469786414303998	0.100632838950389	4.66832118823159	3.03670907417137e-06	1.57742562809191e-05
ENSMUSG00000057193.8	2710.54569909978	-0.491890712298025	0.105389810106855	-4.66734603468112	3.05115228382804e-06	1.58451885648797e-05
ENSMUSG00000028175.15	109.524706342758	1.02717594843397	0.2200913653175	4.66704337515553	3.05564842402474e-06	1.58644406171674e-05
ENSMUSG00000048388.3	291.331353545487	-0.778750177249744	0.166917148613814	-4.66548933837522	3.07883460281637e-06	1.59806933901475e-05
ENSMUSG00000102543.5	253.112858329907	-0.775906739807037	0.166354803554069	-4.66416793041295	3.09868264611416e-06	1.607956403821e-05
ENSMUSG00000060675.13	181.075917764422	-0.808572229715895	0.173379844117335	-4.66358839940295	3.10742608538205e-06	1.61207749548148e-05
ENSMUSG00000039720.7	18.6568893715378	2.70744707359185	0.580862500899499	4.66108083995647	3.14553135312279e-06	1.63142492774292e-05
ENSMUSG00000036790.5	34.2712408633888	-1.71207323402631	0.367343493388555	-4.6606875168342	3.15154887102584e-06	1.63412441203166e-05
ENSMUSG00000021819.11	3135.6968479927	-0.612144297076999	0.1313702632719	-4.65968691719854	3.16690703329624e-06	1.64166451728592e-05
ENSMUSG00000040022.14	449.999348118983	-0.597255623119944	0.128203803346157	-4.65864200227605	3.18302200701118e-06	1.64959295146858e-05
ENSMUSG00000000530.16	359.802056773914	0.743968085665105	0.159703720610803	4.65842675937495	3.18635129958325e-06	1.65089286091265e-05
ENSMUSG00000107300.1	11.6155136438439	6.00610854052595	1.28933542908444	4.65829791460156	3.18834581771276e-06	1.65150071361587e-05
ENSMUSG00000073408.2	12.5480597591634	3.53139211773342	0.75813405215644	4.65800488408179	3.19288639217423e-06	1.65342672093329e-05
ENSMUSG00000026784.14	108.913355063104	1.06845803520171	0.229437611156119	4.65685651893702	3.21074042283891e-06	1.66224429511959e-05
ENSMUSG00000074994.6	1463.43048230141	0.580604644119437	0.124705613021246	4.65580201286144	3.22721950007245e-06	1.67034568101562e-05
ENSMUSG00000109771.1	70.301223392723	1.42474274210856	0.306034522953818	4.6554967993711	3.23200427894082e-06	1.67239171489815e-05
ENSMUSG00000004100.12	774.276101757636	0.545698986946346	0.117230490129443	4.654923700684	3.2410070363024e-06	1.67661871587262e-05
ENSMUSG00000037992.16	675.560085313844	0.757492923375157	0.162735435325189	4.65475095735286	3.24372536034605e-06	1.67759335251642e-05
ENSMUSG00000040415.15	1125.75831753227	-0.65316369907049	0.140324985189643	-4.65465004815619	3.24531429953934e-06	1.67798354165948e-05
ENSMUSG00000033187.8	12.105871072759	3.75958700409211	0.807869396538568	4.65370642853981	3.26020892278629e-06	1.68525144008706e-05
ENSMUSG00000029377.5	1093.88325643734	-0.631952028232149	0.13581592793653	-4.65300379589849	3.27134223425749e-06	1.69057182334746e-05
ENSMUSG00000022106.14	713.127954565395	-0.543683004822794	0.116862156238247	-4.65234445712594	3.28182270409416e-06	1.69555218226941e-05
ENSMUSG00000049128.7	30.7100501507106	1.81650273686763	0.390456192504443	4.65225746636598	3.28320786141073e-06	1.69583210062283e-05
ENSMUSG00000004936.8	2128.77428259636	0.516590697298798	0.111067334465022	4.65114878093599	3.30091068768289e-06	1.70453806132326e-05
ENSMUSG00000017561.16	430.535240195549	0.607328913797324	0.130588134298796	4.65072050426656	3.30777363487814e-06	1.7076434467299e-05
ENSMUSG00000027997.9	275.265438115313	-0.719935783270027	0.154810186284329	-4.65044194151262	3.31224482446485e-06	1.7095128062202e-05
ENSMUSG00000019820.11	4097.55876737589	-0.499688804359461	0.107461564998998	-4.6499304599195	3.32046967314683e-06	1.71331804433247e-05
ENSMUSG00000064120.14	449.114366949775	-0.636744100052695	0.137008666694189	-4.64747315200098	3.36025811876907e-06	1.73340354674727e-05
ENSMUSG00000002105.15	1287.39835878857	-0.709696044774756	0.152709526590052	-4.64735934045512	3.36211197705744e-06	1.73391504577253e-05
ENSMUSG00000036561.9	512.328150726702	-0.555302211094804	0.119571809405547	-4.64408972194616	3.41579106370877e-06	1.76114683869374e-05
ENSMUSG00000029250.5	1886.58610662586	0.475630621747691	0.102421974248068	4.64383375969404	3.42002784409664e-06	1.76287925888478e-05
ENSMUSG00000020064.9	1244.85455267986	0.61783014679303	0.133072553178344	4.64280673990687	3.43707817882238e-06	1.77077076713505e-05
ENSMUSG00000025764.14	1230.69564983072	-0.595893411868184	0.128348457011909	-4.64277815052263	3.43755397702957e-06	1.77077076713505e-05
ENSMUSG00000031232.17	2121.92772508094	-0.536419591258591	0.115539129223621	-4.6427525883493	3.43797944842611e-06	1.77077076713505e-05
ENSMUSG00000085766.1	56.3529417213066	-1.36076388082759	0.293102224700875	-4.6426255625194	3.44009448787727e-06	1.77140640108159e-05
ENSMUSG00000033278.10	900.631328869896	-0.493250494286393	0.106257253405144	-4.64204069350165	3.44984893898227e-06	1.77597446147095e-05
ENSMUSG00000060121.15	192.180309061483	0.914635547510544	0.197037933128236	4.6419262168939	3.451761282077e-06	1.7765041172256e-05
ENSMUSG00000023046.6	818.029133915624	-0.822761842957071	0.17728189451971	-4.64098065505274	3.46759590685904e-06	1.78419699322215e-05
ENSMUSG00000059689.15	410.833577937049	-0.580701424819021	0.125135650541542	-4.64057542599534	3.47440327882218e-06	1.78724229036983e-05
ENSMUSG00000031467.10	520.359931826588	0.628476923055657	0.135450774340996	4.63989169580877	3.48591820304057e-06	1.79270698789616e-05
ENSMUSG00000038453.17	18.1921897260774	2.77853134109969	0.598856949762699	4.63972463240295	3.48873733061495e-06	1.79369803743302e-05
ENSMUSG00000020612.16	6530.83037835969	-0.368672758744443	0.0794638120554917	-4.63950506787906	3.49244571807987e-06	1.79514566715619e-05
ENSMUSG00000052957.8	2627.6636989746	-0.855943248374273	0.184503255019068	-4.63917695265492	3.4979945439666e-06	1.79753831561667e-05
ENSMUSG00000042408.13	404.726872358956	-0.575519486496762	0.124077248874857	-4.6383965772583	3.51122561861841e-06	1.80387646242154e-05
ENSMUSG00000023755.10	105.58393998683	1.06531419352333	0.229693659103527	4.63797824320074	3.51833811395523e-06	1.807068781492e-05
ENSMUSG00000024083.16	2813.17520883004	-0.406685597161176	0.087693481890329	-4.63758067754436	3.52511030715881e-06	1.80999855694907e-05
ENSMUSG00000047884.6	12.1082970230616	4.53925447037564	0.978807016633952	4.63753773035446	3.52584262361722e-06	1.80999855694907e-05
ENSMUSG00000021497.10	988.107796165688	-0.48030075824112	0.103639223753202	-4.63435310346275	3.58055380203361e-06	1.83761551432598e-05
ENSMUSG00000030045.10	438.096599340921	0.566425635668531	0.122301547527539	4.63138567842721	3.63226539035863e-06	1.86367931792119e-05
ENSMUSG00000032549.7	55.4213362681125	1.50630229359135	0.325298583376328	4.63052214355557	3.64744771319167e-06	1.87099180145046e-05
ENSMUSG00000023988.8	602.738513677559	0.666414104245703	0.14392087132101	4.63042016164071	3.64924472985377e-06	1.87143619045905e-05
ENSMUSG00000022369.13	335.434286645283	0.681800766123325	0.147267773584667	4.62966709910464	3.66254069575152e-06	1.87777583656735e-05
ENSMUSG00000024659.15	10673.1048364608	-0.511948983187155	0.110595007305254	-4.62904244650139	3.67360470148605e-06	1.88296822170486e-05
ENSMUSG00000022468.12	12.6705431167859	3.81906164867956	0.825164277193984	4.62824404089146	3.68779292203519e-06	1.88975892141395e-05
ENSMUSG00000036940.15	2111.24065159395	0.457973825487079	0.0989753205054373	4.62715172982865	3.70728917037035e-06	1.89926549395687e-05
ENSMUSG00000047592.17	11.2861525614264	5.96055631739176	1.28863894863572	4.62546652318883	3.737561731948e-06	1.91428658446282e-05
ENSMUSG00000033855.15	996.428199793871	-0.467654173422428	0.1011103550658	-4.62518574994709	3.7426284355712e-06	1.91639349586111e-05
ENSMUSG00000026553.17	8910.38017398123	-0.419948246276016	0.0908051679695035	-4.62471746560783	3.75109352939648e-06	1.92023901958005e-05
ENSMUSG00000029034.9	643.43042415314	0.515757587023825	0.111546471526128	4.62370149380311	3.76952222555156e-06	1.92918179972997e-05
ENSMUSG00000032643.12	502.452578420883	-0.634758819748786	0.137307350491876	-4.62290487344551	3.78403278362226e-06	1.93611529804266e-05
ENSMUSG00000036299.5	764.103420760535	-0.514207274413211	0.111232154449123	-4.62282940539829	3.78541021850354e-06	1.93632736386846e-05
ENSMUSG00000035314.10	313.014731279264	0.72274753663079	0.15634902502641	4.62265458008905	3.78860295833331e-06	1.93746765732874e-05
ENSMUSG00000031844.8	7.2021727464638	6.28368470196852	1.35938207367444	4.62245664677892	3.79222082276729e-06	1.93882472169348e-05
ENSMUSG00000025733.17	319.467763121508	0.602773090226164	0.130428251308547	4.62149177174978	3.80990447323191e-06	1.9473705934862e-05
ENSMUSG00000040520.7	900.253581879853	-0.673802229541393	0.145804330989471	-4.62127719367985	3.8138478615438e-06	1.94889079542371e-05
ENSMUSG00000025815.13	141.178668131543	-0.81585676513138	0.176579309096294	-4.62034181301767	3.83108347868779e-06	1.95720087879711e-05
ENSMUSG00000040423.11	1377.87828352251	0.499928037443109	0.108213323519227	4.6198381232999	3.84039552555166e-06	1.96096173762806e-05
ENSMUSG00000105572.1	88.5875894261353	-1.16318258296596	0.251779060933622	-4.6198543224872	3.84009570302605e-06	1.96096173762806e-05
ENSMUSG00000029161.7	452.177874956536	-0.548598070632913	0.118753753607897	-4.61962720306327	3.84430138973651e-06	1.96245778991678e-05
ENSMUSG00000021431.15	903.549825674962	0.639997403228337	0.13858412125412	4.61811495744725	3.87241719333513e-06	1.97630875440565e-05
ENSMUSG00000044018.3	754.324726014867	0.556194884226818	0.120472793976241	4.61676753621657	3.89763452379378e-06	1.98867381386565e-05
ENSMUSG00000008690.15	1483.51451254525	0.446893575825911	0.0968010250703547	4.61662028373264	3.90039991277837e-06	1.98957994536143e-05
ENSMUSG00000040721.9	247.668570633063	0.700480366786599	0.151744224662415	4.61619128072224	3.90846727724719e-06	1.99318944993372e-05
ENSMUSG00000032834.11	590.644958332113	0.526248195505953	0.114011029366547	4.61576567135497	3.91648662732837e-06	1.99677264458212e-05
ENSMUSG00000000552.10	994.666213798611	0.627134657357728	0.135873343946853	4.61558271211044	3.9199387981372e-06	1.99802609259678e-05
ENSMUSG00000027739.9	363.758956247808	-0.577682695805186	0.125161755735853	-4.61548891199923	3.92170979849203e-06	1.99842221561271e-05
ENSMUSG00000040209.12	894.912958452369	0.518311808772652	0.112299999637534	4.61542128624741	3.92298708753772e-06	1.99856661657483e-05
ENSMUSG00000026435.15	46.2244308895563	1.50365697902891	0.325914482326822	4.61365499407623	3.95648969433642e-06	2.01512398109718e-05
ENSMUSG00000047037.5	206.487110590329	-0.828573610928257	0.179596471893133	-4.61352944294636	3.95888152835923e-06	2.0158315971701e-05
ENSMUSG00000017754.13	639.408610205976	-0.771179553056373	0.167196519416333	-4.61241391715861	3.98019399625343e-06	2.02617065510542e-05
ENSMUSG00000038239.11	18.5699245184364	2.47644475616065	0.537010535720419	4.61153849214227	3.99699622966706e-06	2.03420906570856e-05
ENSMUSG00000031239.5	4212.4289901928	-0.626465326888495	0.135867916369235	-4.61084076086079	4.01043660816406e-06	2.04053287745352e-05
ENSMUSG00000026827.12	1587.62320807602	0.438802770785039	0.0951982122779883	4.60935935964523	4.03911655556165e-06	2.05460550719033e-05
ENSMUSG00000029554.15	660.223419056152	0.612896217575998	0.132980648098745	4.60891284813781	4.04779950662281e-06	2.05850158015102e-05
ENSMUSG00000022094.15	2160.45739765228	0.386396579195431	0.0838423373278869	4.60860934356265	4.05371172588006e-06	2.06082398710588e-05
ENSMUSG00000057113.13	13845.2263589855	0.639942704584114	0.138859181429085	4.60857321783171	4.05441600009493e-06	2.06082398710588e-05
ENSMUSG00000030347.6	296.441717689013	-0.706367456496308	0.153290588842165	-4.60802885442377	4.06504261834947e-06	2.06570323400989e-05
ENSMUSG00000039774.12	88.2975483069127	1.13772686163585	0.246911415797439	4.6078341819935	4.06884933033767e-06	2.06711526868191e-05
ENSMUSG00000027508.15	285.691151495858	0.787216230131988	0.170868863800057	4.60713679850504	4.08251433995194e-06	2.07353367890259e-05
ENSMUSG00000005949.9	500.199007689023	-0.533566351524412	0.115835450930725	-4.60624400593484	4.10007253221576e-06	2.08192571913623e-05
ENSMUSG00000054263.12	492.650524303293	-0.661834667230214	0.143728146402537	-4.60476729016338	4.12927345915443e-06	2.0962239514435e-05
ENSMUSG00000029752.12	2828.51404163676	0.464105902228282	0.100795187598008	4.60444504631739	4.13567202306413e-06	2.09894227763184e-05
ENSMUSG00000027752.15	391.197655753054	0.685829007018018	0.148964353797174	4.60398068085351	4.14490930741544e-06	2.1030995799523e-05
ENSMUSG00000061259.11	11.2862127122098	5.94710609232556	1.291789746035	4.60377248741873	4.1490571642868e-06	2.104673094336e-05
ENSMUSG00000034928.16	1487.42512014843	0.551759084941193	0.119856702182615	4.60348962463964	4.15469903921374e-06	2.10700348752862e-05
ENSMUSG00000005846.12	2774.35023399665	0.733924187821804	0.15943661059005	4.60323501048891	4.15978376413708e-06	2.10905022514545e-05
ENSMUSG00000025732.6	100.752650601515	1.25647428960843	0.273076130120573	4.60118681575592	4.20090435027816e-06	2.12936185216519e-05
ENSMUSG00000085932.1	6.85159663279667	6.2281833353618	1.35372772044235	4.60076516223414	4.20941789156528e-06	2.13313949000995e-05
ENSMUSG00000025050.8	357.664171027231	0.624857982639219	0.135822024918287	4.6005644740987	4.21347575957037e-06	2.13465786277251e-05
ENSMUSG00000010554.14	798.544699954527	0.56529463342811	0.122887699184952	4.60009127990356	4.22305848162826e-06	2.13897380223126e-05
ENSMUSG00000046694.6	369.336959891638	0.749082811303367	0.162918645393769	4.59789491554425	4.2678114568805e-06	2.16109677096331e-05
ENSMUSG00000020396.8	12.369858744524	3.80099182216918	0.826771190374691	4.59739268424021	4.27810853998338e-06	2.16576552170155e-05
ENSMUSG00000032216.15	38040.1236094137	-0.365056672563835	0.0794582708476378	-4.59431936624742	4.34164021364423e-06	2.19737481540292e-05
ENSMUSG00000085006.7	12.7056692477748	3.56086329844487	0.77512308211862	4.59393273222115	4.34969644239803e-06	2.2008982401545e-05
ENSMUSG00000030621.17	65.8680211873868	-1.16215971163968	0.252995435246803	-4.59359952682927	4.35665087670038e-06	2.20386253657085e-05
ENSMUSG00000024883.8	1502.87168192931	-0.476630372566813	0.103781232630456	-4.59264512943294	4.37662941217946e-06	2.21341207797044e-05
ENSMUSG00000073838.10	638.707678990625	0.505012480255465	0.110012194062559	4.59051366586042	4.42156504982753e-06	2.23557530857259e-05
ENSMUSG00000019927.6	615.930417859671	0.534513487706003	0.116460232427855	4.58966530087534	4.43957302537323e-06	2.24411599784326e-05
ENSMUSG00000040462.13	2335.18552087869	-0.439022615733507	0.0956628588923544	-4.58926924008743	4.44800412198808e-06	2.24781268873929e-05
ENSMUSG00000030768.12	741.939784053168	-0.630153781920407	0.137338558434567	-4.58832384075616	4.46819125132103e-06	2.2574469769237e-05
ENSMUSG00000042148.8	296.330740035931	0.653297652552052	0.142385508951122	4.58823132609875	4.4701714267329e-06	2.25788010672557e-05
ENSMUSG00000112848.1	7.38807634605111	6.33180833780085	1.38033786980912	4.58714382637089	4.49351129022904e-06	2.26909907141953e-05
ENSMUSG00000028339.17	105.68409377851	1.20862134156447	0.26350223533444	4.58675934961416	4.50179080985849e-06	2.27225398824387e-05
ENSMUSG00000036644.15	1925.49853014168	-0.46636245144441	0.101676040212059	-4.58674876078721	4.5020190417563e-06	2.27225398824387e-05
ENSMUSG00000037206.15	371.595460830261	-0.937143603803163	0.204385725009176	-4.58517151215473	4.53613918948247e-06	2.28890054760636e-05
ENSMUSG00000020178.6	16.1814468311235	2.71239177259558	0.591590508889857	4.58491428080124	4.54172724115471e-06	2.2906561486671e-05
ENSMUSG00000031703.8	1728.68188615568	-0.513495656834368	0.111996975070876	-4.58490648081707	4.54189678970347e-06	2.2906561486671e-05
ENSMUSG00000066232.4	5868.27855570786	0.589402277825927	0.128569926348663	4.58429350132435	4.55524012700995e-06	2.29680964077021e-05
ENSMUSG00000037235.13	2113.68988350081	-0.619364740367504	0.135123406851397	-4.58369689456286	4.56826311940665e-06	2.30279856618272e-05
ENSMUSG00000034159.12	12.3812098558803	5.17874593880152	1.13005658889275	4.58273151070756	4.5894115201856e-06	2.31287936962135e-05
